chapter_id,segment_id,content,keywords,length
1,40,嗜酒落魄，与人寡合，顺其意者，即与推算，醉笔如飞，略不构思，顷刻千余言，道已往之事极验，时皆以为异人至元元惠宗年号己卯公元1339年间，娄敬之为本路治中，尝以休咎叩之答曰：“公他日直至一品便休娄深信其说，弃职别进，适值壬午公元1342年，更化俯就省掾，升除益都府判，改换押字，宛然真书“一品”二字，未几卒于官所此偶然耶抑数使然耶”书中并另有故事一则道，元代有个旷达不羁的富家子弟，好几个算命先生为他推算命程的结果，都说他的寿元只有三十岁富家子弟听后，知道自己将不久人世，就把家里的资财都慷慨地接济了穷人后来在一个风浪险恶的渡头，这富家子弟又救了个伫立江边，正要纵身跳下翻滚波涛自寻短见的丫鬟事情过去一年以后，富家子一行又来到这风恶浪险的渡头摆渡，正巧上次被他救起的那个丫鬟从旁走来，坚决要邀他回家和丈夫一起拜谢他的救命之恩原来这丫鬟后来被主家辞退，已嫁了人没奈何，富家子只得让其他同行的二十八人先摆渡过去，自己则跟着丫鬟来到她家,"一品,书中并另有故事一则道,二字,元代有个旷达不羁的富家子弟,公他日直至一品便休娄深信其说",414
1,41,原来这丫鬟后来被主家辞退，已嫁了人没奈何，富家子只得让其他同行的二十八人先摆渡过去，自己则跟着丫鬟来到她家待到吃过茶点，辞别主人出来，只听得街上沸沸扬扬，才知道刚才摆渡的船只，已被风浪卷没，而同行的二十八人，全都无一生还这里，陶宗仪在宣扬信命的同时，又掺进了佛家积德可以扭转命运的因果报应思想，色彩极为瑰奇由于元朝享国不长，命理学著述较少，只李钦夫所撰子平三命渊源注少数几种而已到了明代，中国算命术在社会流传上，达到了一个前所未有的高峰那时的开国功臣宋濂，曾写禄命辨一文，第一次系统地总结了我国命理学的历史渊源而一时间有关的命理著述，也如雨后春笋大量涌现其中滴天髓原注出于明初重臣刘基之手，它的参考价值，至今有目共睹此外沈孝瞻的子平真铨万育吾的三命通会张神峰的神峰通考命理真宗等，也都是一时的佼佼者至清一代，算命术依然盛行不歇，那时社会上人们不管富贵贫贱，男女老少，也不管碰上婚姻赴考经营等什么事，都存在着一种请人算算的心理上的强烈欲望虽然有时他们中的一些人嘴上总会挂起“君子问凶不问吉”的堂皇话，可心里想的，则最好是吉星高照，洪运亨通,"中国算命术在社会流传上,也如雨后春笋大量涌现其中滴天髓原注出于明初重臣刘基之手,也都是一时的佼佼者至清一代,全都无一生还这里,原来这丫鬟后来被主家辞退",468
1,42,上人们不管富贵贫贱，男女老少，也不管碰上婚姻赴考经营等什么事，都存在着一种请人算算的心理上的强烈欲望虽然有时他们中的一些人嘴上总会挂起“君子问凶不问吉”的堂皇话，可心里想的，则最好是吉星高照，洪运亨通由于知识份子如纪昀俞樾等人的推波助澜和介入，社会上研究命理的风气十分浓厚，主要著述有陈素庵的命理约言滴天髓辑要，任铁樵的滴天髓阐微，以及无名氏所撰先名为拦江网，后来又改名为穷通宝鉴等多种综括以上所说，算命术在东汉末年确立概念，形成雏形以后，经过唐朝李虚中的发展，基本形成了体系，后来又经过徐子平创“四柱”法，从而标志了中国算命术的瓜熟蒂落，正式成熟徐子平以后，宋元明清，人们寄希望于命运，相信算命术的好似堤岸决口，洪波汹涌，多得不可收拾就是连天下至尊的皇帝，也还要请人算算，看看往后的结局如何寿数长还不长这就证明了即使坐着皇帝宝座的，心里也并不那么踏实，更不要说是深受剥削压迫，生活没有保障的黎民百姓了民国以来，大军阀和大官僚们，包括蒋介石本人，也都相信算命在旧上海，以命相为生的术士比比都是，其中有的还深有学问根基，如袁树珊和韦千里，就是享有盛名的两位其中韦千里毕业于复旦大学文学系，解放前寓居上海南京路大庆里34号，解放初迁居香港，为人学识渊博，著述如林有趣的是，据近代命理学家，我师太乙子朱为纲告知，1945年抗战胜利后，上海还曾有过星相公会组织，后来,"上人们不管富贵贫贱,主要著述有陈素庵的命理约言滴天髓辑要,也还要请人算算,也都相信算命在旧上海,人们寄希望于命运",579
1,43,韦千里毕业于复旦大学文学系，解放前寓居上海南京路大庆里34号，解放初迁居香港，为人学识渊博，著述如林有趣的是，据近代命理学家，我师太乙子朱为纲告知，1945年抗战胜利后，上海还曾有过星相公会组织，后来并亦筹备命理哲学研究会，袁树珊丁太炎朱为纲等人，都是研究会中的理事其时百姓由于生活在水深火热之中，受着寄希望于晚年转运的心理支配，请教算命先生的更是多得难以计数即使到了现在，在科学经济都已十分昌明繁荣的香港台湾，人们相信命运的仍然趋之若鹜如当前香港流行的，就有子平术紫徵斗数铁板神数等术一四三四由于习惯势力的根深蒂固，积重难返，即使在大陆上，经过解放多年以来的历史唯物主义和辩证唯物主义教育，要是进行一次民意测验，人们相信命运的肯定还大有人在当前农村里迷信活动的重新抬头，算命风水先生由冷落而再次走红，就很足以说明这种在祖国土地上盛行了一千多年的算命风气，是多么的难以彻底根除第二章算命术的基础理论第一节天于地支李虚中徐子平创立算命术以后，算命的都少不了要和天干地支打交道，否则便就寸步难行“天干地支”，简称“干支”，又称“干枝”前人有云：“夫干，犹木之干，强而为阳；支，犹木之枝，弱而为阴”可见称为干支的原始用意天干的数目有十位，它们的依次顺序是：甲乙丙丁戊已庚辛壬癸,"人们相信命运的仍然趋之若鹜如当前香港流行的,人们相信命运的肯定还大有人在当前农村里迷信活动的重新抬头,前人有云,即使在大陆上,受着寄希望于晚年转运的心理支配",535
1,44,”可见称为干支的原始用意天干的数目有十位，它们的依次顺序是：甲乙丙丁戊已庚辛壬癸地支的数目有十二位，它们的依次顺序是：子丑寅卯辰巳午未申酉戌亥因为天干地支原是取意于树木，所以，对于它们的原始意义，有这样有趣的说法：1天干甲象草木破土而萌，阳在内而被阴包裹乙草木初生，枝叶柔软屈曲丙丙，炳也，如赫赫太阳，炎炎火光，万物皆炳然著见而明丁草木成长壮实，好比人的成丁戊茂也，象征大地草木茂盛已起也，纪也，万物抑屈而起，有形可纪庚更也，秋收而待来春辛金味辛，物成而后有味又有认为，辛者新也，万物肃然更改，秀实新成,"它们的依次顺序是,1天干甲象草木破土而萌,万物抑屈而起,万物皆炳然著见而明丁草木成长壮实,好比人的成丁戊茂也",251
1,45,辛金味辛，物成而后有味又有认为，辛者新也，万物肃然更改，秀实新成壬妊也，阳气潜伏地中，万物怀妊癸揆也，万物闭藏，怀妊地下，揆然萌芽2地支子孳也，草木种子，吸土中水分而出，为一阳萌生的开始丑草木在土中出芽，屈曲着将要冒出地面寅演也，津也，寒土中屈曲的草木，迎着春阳从地面伸展卯茂也，日照东方，万物滋茂辰震也，万物震起而长，阳气生发已经过半巳起也，万物盛长而起，阴气消尽，纯阳无阴午万物丰满长大，阳气充盛，阴气开始萌生,"万物怀妊癸揆也,万物滋茂辰震也,万物闭藏,万物震起而长,为一阳萌生的开始丑草木在土中出芽",207
1,46,巳起也，万物盛长而起，阴气消尽，纯阳无阴午万物丰满长大，阳气充盛，阴气开始萌生未味也，果实成熟而有滋味申身也，物体都已长成酉缯也，万物到这时都缮缩收敛戌灭也，草木凋零，生气灭绝亥劾也，阴气劾杀万物，到此已达极点据说，对于这种有趣的天干地支，发明者是四五千年前上古轩辕时期的大挠氏起先，天干仅是用来记日，因为每个月的天数都是以十进位的；地支用来记月，因为一年十二个月，正好用十二地支来相配可是随之不久，人们感到单用天干记日，每个月里仍然会有三天同一天干，所以便用一个天干和一个地支分别依次搭配起来的办法来记日期，如尚书顾命就有“惟四月哉生魄，王不怿甲子，王乃洮瓶水，相被冕服，凭玉几”的记载，这用现在的话来说，就是四月初，王的身体很不舒服甲子这一天，王才沐发洗脸，太仆为王穿上礼服，王依在玉几上坐着,"万物到这时都缮缩收敛戌灭也,人们感到单用天干记日,到此已达极点据说,发明者是四五千年前上古轩辕时期的大挠氏起先,因为一年十二个月",348
1,47,甲子，王乃洮瓶水，相被冕服，凭玉几”的记载，这用现在的话来说，就是四月初，王的身体很不舒服甲子这一天，王才沐发洗脸，太仆为王穿上礼服，王依在玉几上坐着后来，干支记日的办法又被渐渐引进到了记年记月和记时这样，干支记年记月记日记时的一整套体系就在实践过程中，渐次地形成了十天干和十二地支的最小公倍数是六十，所以它们依次从头结合到底一个循环，通称“六十甲子”“六十甲子”的次第是：①甲子②乙丑③丙寅④丁卯⑤戊辰⑥己巳⑦庚午⑧辛未⑨壬申⑩癸酉⑪甲戌⑫乙亥1丙子⑭4丁丑⑮戊寅⑯已卯⑰庚辰⑱辛巳1壬午⑳0癸未21甲申22乙酉23丙戌24丁亥2戊子26已丑27庚寅28辛卯29壬辰30癸巳31甲午32乙未33丙申34丁酉35戊戌36已亥37庚子38辛丑39壬寅40癸卯41甲辰42乙巳43丙午44丁未⑮5戊申46已酉47庚戌48辛亥49壬子50癸丑51甲寅52乙卯53丙辰54丁巳55戊午6己未5庚申58辛酉59壬戌60癸亥以上“六十甲子”，每个单位都可按照先后顺序分别代表不同的年月日时比如以日为例，清代道光二十二年壬寅1842农历四月十一日是已亥，那末四月十二日十三日就可顺次推知为庚子辛丑，四月十日九日就可逆次推知为戊戌丁酉这样六十甲子循环往复，周而复始，以至无穷早在春秋战国时期，历法混乱，夏历殷历和周历同时并存三种历法之间的主要区别是每年开头的月建不同秦始皇统一中国后，曾改用夏历建亥之月的十月为一年的开头此后直到公元前104年汉武帝改用太阳历，才正式确定以夏历建寅之月的正月，作为一年的开头,"六十甲子,①甲子②乙丑③丙寅④丁卯⑤戊辰⑥己巳⑦庚午⑧辛未⑨壬申⑩癸酉⑪甲戌⑫乙亥1丙子⑭4丁丑⑮戊寅⑯已卯⑰庚辰⑱辛巳1壬午⑳0癸未21甲申22乙酉23丙戌24丁亥2戊子26已丑27庚寅28辛卯29壬辰30癸巳31甲午32乙未33丙申34丁酉35戊戌36已亥37庚子38辛丑39壬寅40癸卯41甲辰42乙巳43丙午44丁未⑮5戊申46已酉47庚戌48辛亥49壬子50癸丑51甲寅52乙卯53丙辰54丁巳55戊午6己未5庚申58辛酉59壬戌60癸亥以上,以至无穷早在春秋战国时期,作为一年的开头,历法混乱",645
1,48,秦始皇统一中国后，曾改用夏历建亥之月的十月为一年的开头此后直到公元前104年汉武帝改用太阳历，才正式确定以夏历建寅之月的正月，作为一年的开头打这以后的二千年间，除了王莽魏明帝时一度改用殷历，唐代武则天和唐肃宗一度改用周历，一般都以夏历的寅月作为一年的起始现将夏历建寅之月作为岁首的月份和地支对照名称列表如下：月份正月二月三月四月五月六月七月八月九月十月月十二月地支寅卯辰巳午未申酉戌亥子丑记月之外，古人还用十二地支记时，这样一个昼夜下来，就是十二个时辰这用现在的时间概念来说，每个时辰恰好等于两个小时所谓“小时”，就是“小时辰”，也就是“半个时辰”的意思时辰和小时的对照情况，仍用清晰的表格形式反映如下：十二时辰子丑寅卯辰已午未申酉戌亥俗称夜半鸡鸣平旦日出食时隅中日中日昳晡时日入黄昏人定现代钟点いいのSTッ2F表里的俗称，是指十二时辰在古代的一种通俗叫法这种俗称，主要是借助一些自然特征和生物特征来表示的“鸡鸣”“人定”，借助于半夜鸡叫和人入夜睡觉的特征“食时”“晡时”，借助吃饭时刻表示时间古人一日两餐，早饭在日出以后，隅中以前，所以称这段时间为“食时”；晚饭在日昳太阳偏西以后，日入以前，所以称这段时间为“哺时”除此之外，其余留下的八个时间俗称，多半以太阳位置为主要特征来表示的,"所以称这段时间为,食时,一般都以夏历的寅月作为一年的起始现将夏历建寅之月作为岁首的月份和地支对照名称列表如下,主要是借助一些自然特征和生物特征来表示的,人定",542
1,49,以后，隅中以前，所以称这段时间为“食时”；晚饭在日昳太阳偏西以后，日入以前，所以称这段时间为“哺时”除此之外，其余留下的八个时间俗称，多半以太阳位置为主要特征来表示的这里要注意的是对于子时的划分，因为上半时在夜半前，所以属上一天，下半时在夜半后，所以属下一天在十二时辰化为现代时间上，如果碰上夏时制，我们可以作相应的调整，如原来的寅时是凌晨3点到5点，夏时制则可顺推为4点到6点其他时辰也按照这个规律类推值得一提的是，用十二地支所记月时是固定不变的，如子月必定是十一月，子时必定是夜半23到1点，然而与之相配的天干却不是一成不变的，它们循环往复的顺序是如前所说的“六十甲子”在年份上，满六十甲子称为一个花甲人们平时常说“年逾花甲”，就是超过六十岁的意思记年时，满一个甲子后再从头算起，也和记日一样，周而复始，如环无端如咸丰十年1860是庚申年，那末咸丰十一年顺推就是辛酉年，咸丰九年倒推就是已未年隔六十年后又从庚申开始，再依次记叙下去干支记年的办法和现在记年的办法比较起来，虽然笨拙得多，但它在我国历史上，却差不多一直沿用到清朝灭亡以,"所以称这段时间为,下半时在夜半后,也和记日一样,以后,却差不多一直沿用到清朝灭亡以",467
1,50,隔六十年后又从庚申开始，再依次记叙下去干支记年的办法和现在记年的办法比较起来，虽然笨拙得多，但它在我国历史上，却差不多一直沿用到清朝灭亡以前的整个历史时期第二节阴阳五行我国古代，阴阳五行是个哲学概念用这个概念，可以概括天地自然和人类社会的一切易经说：“无极生太极，太极生两仪”这两仪就有阴阳的含义在内早先，阴阳只是作为太阳日光向背的意义而出现的，向日的叫阳，背日的叫阴不久，又引申解释为气候的寒与暖后来随着人们认识的不断提高，就把阴阳作为一种哲学概念，用来广泛解释自然界和人类社会两种互相对立消长，矛盾而又统一着的动态平衡势力比如日月昼夜明暗动静内外寒热雌雄男女刚柔迟速等等，都可分成阴阳两个方面，然而这两个方面又是协调统一，相反相成的因为有着这个原因，所以易传有“一阴一阳之谓道”的说法这个道，指的就是天地自然变化发展的基本规律,"却差不多一直沿用到清朝灭亡以前的整个历史时期第二节阴阳五行我国古代,又引申解释为气候的寒与暖后来随着人们认识的不断提高,可以概括天地自然和人类社会的一切易经说,向日的叫阳,太极生两仪",365
1,51,因为有着这个原因，所以易传有“一阴一阳之谓道”的说法这个道，指的就是天地自然变化发展的基本规律也正因为阴阳广泛包涵着事物对立统一的两个方面，因此反过来说，世界上的任何事物也都可分阴阳两个方面，这说明阴阳这种现象是无所不在的就举一本书为例吧书本的封面是阳，背面是阴，书本的表面是阳，里面是阴如果打开书本，暴露在光下的内页是阳，翻到背面的封面又变成了阴这又进一步说明，阴阳也并不是一成不变的，它可以随着外界条件的转化而转化，所以老子说：“万物负阴而抱阳”当然，如果再深入一层，天地万物的阴面可以包涵着阳，天地万物的阳面同样也可包涵着阴黄帝内经有言：“平旦至日中，天之阳，阳中之阳也；日中至黄昏，天之阳，阳中之阴也；黄昏至合夜，天之阴，阴中之阴也；合夜至鸡鸣，天之阴，阴中之阳也又说：“阳在外，阴之使也；阴在内，阳之守也”这种阴阳的概念早先原本是朴素的，唯物的到了战国末期，由于以邹衍为代表的阴阳家“乃深观阴阳消息，而作怪迂之变”，也就从这以后，本来质朴无华的,"天之阳,天之阴,万物负阴而抱阳,世界上的任何事物也都可分阴阳两个方面,书本的表面是阳",427
1,52,”这种阴阳的概念早先原本是朴素的，唯物的到了战国末期，由于以邹衍为代表的阴阳家“乃深观阴阳消息，而作怪迂之变”，也就从这以后，本来质朴无华的“阴阳”，多少地给抹上了一重神秘的油彩同样如此，五行的早期也是朴素而又唯物的尚书洪范曾这样记载说：“五行，一曰水，二曰火，三日木，四日金，五曰土水日润下，火曰炎上，木曰曲直，金曰从革顺从人的要求变革形状，土爰稼穑指庄稼润下作咸，炎上作苦，曲直作酸，从革作辛，稼穑作甘”古人认为，天地万物都是由金木水火土等五种基本物质组成的由于这五种基本物质的运动变化，从而构成了丰富多彩的物质世界战国时期，“五行”学说很是风行一时，并且还进一步总结摸索出了一套“五行相生相胜”的原理所谓“相生”，就是一种物质对另一物质有着生发促进的作用，如木能生火便是；所谓“相胜”，也就是“相克”的意思，就是一种物质对另一种物质有着克制约束的作用，如水能克火便是正因为广泛存在在自然界的五行有着这种相生相胜的相互作用，所以天地万物才得到了动态的平衡否则只生不克，或者只克不生，想要这天地万物维持下去，简直是不可想象的事,"五行,一曰水,三日木,二曰火,五曰土水日润下",464
1,53,正因为广泛存在在自然界的五行有着这种相生相胜的相互作用，所以天地万物才得到了动态的平衡否则只生不克，或者只克不生，想要这天地万物维持下去，简直是不可想象的事对于这种五行生克的规律，古人的说法是：1相生：木生火，火生土，土生金，金生水，水生木2相克：木克土，土克水，水克火，火克金，金克木木水火金土相生相克右面这张附图，就是根据这木火土金水的五行生克关系绘制出来的口诀是：“顺次相生，隔一相克”为什么顺次相生呢命理探原的解释是：“木生火者，木性温暖，火伏其中，钻灼而生，故木生火；火生土者，火热故能焚木，木焚而成灰，灰即土也，故火生土；土生金者，金居石依山，津润而生，聚土成山，土必生石，故土生金；金生水者，少阴之气温润流泽，销金亦为水，故金生水；水生木者，因水润而能出，故水生木也”为什么又隔一相克呢白虎通义的认识是“五行所以相害相克者，天地之性，众胜寡，故水胜克火也；精胜坚，故火胜金；刚胜柔，故金胜木；专胜散，故木胜土；实胜虚，故土胜水也”后来，随着唯心主义思想家的出现，尤其是命理学家的出现，五行也和阴阳一样，被披上了一件眩人眼目的神秘外衣，变得难以捉摸了第三节天干地支和阴阳五行的配合命理学家认为，天地万物的发展变化既然和阴阳五行的变化生克有着密不可分的,"1相生,专胜散,为什么又隔一相克呢白虎通义的认识是,为什么顺次相生呢命理探原的解释是,五行所以相害相克者",531
1,54,思想家的出现，尤其是命理学家的出现，五行也和阴阳一样，被披上了一件眩人眼目的神秘外衣，变得难以捉摸了第三节天干地支和阴阳五行的配合命理学家认为，天地万物的发展变化既然和阴阳五行的变化生克有着密不可分的联系，那末“人身一小天地”，通过对一个人出生年月日时干支所涵阴阳五行不同变化的推测，不就可以推知他一生的吉凶祸福了吗对此，王充论衡初禀篇说：“人生性命当富贵者，初禀自然之气，养育长大，富贵之命效矣”“命谓初所禀得而生也人生受性则受命矣，性命俱禀，同时并得，非先禀性，后乃受命也”接着他还举例说：“文王在母身之中已受命也”认为一个人的富贵贫贱，早在父母交合之时就已决定了的，不管将来长大后操行如何，都没有办法改变然而，王充的这种说法，给后世的命理学家推命带来了莫大的困难，虽然元代孔齐至正直记曾有过这样的记载：“前辈多言推人五行定休咎，今以受胎日时为准，但以所生时甲子合，得十月数某甲子是也如甲子则推己丑原注：甲与己合，子与丑合，乙丑则庚子之类原注：乙与庚合，子与丑合也又云，唐宫如此未详”可是这是在十月怀胎正常分娩情况下所作的一种推算受胎时间法，如若逢上早产晚产，那就只好束手无策了,"不就可以推知他一生的吉凶祸福了吗对此,不管将来长大后操行如何,乙与庚合,乙丑则庚子之类原注,今以受胎日时为准",491
1,55,未详”可是这是在十月怀胎正常分娩情况下所作的一种推算受胎时间法，如若逢上早产晚产，那就只好束手无策了古今名人命鉴是民国命理学家东海乐吾三十年代的著作，我们再来看看他的说法在自序中，他是这样分析的：“佛言四大地水风火，儒言五行，人之一身由四大和合而成，亦即五行秉赋而成也光热为火，润泽为水，流动为风，质实为地而儒家五行之分类，除水火相同外，金属为金，纤维质为木，不属于金木之质为土，故土又名杂气，此与今之科学家人体物质之分析，固有不谋而合者也”接着他笔锋一转，拦入正题：“人之秉受不同，其原因固安在乎曰由于感受太阳之光线星球之吸力随时有不同也春之气和煦，秋之气肃杀，夏热而冬寒，此显而易见者”所以“凡人脱离母体之时”，“得气之厚，神守气足则寿；得气之强，体大用宏则贵反是则不永其年，或所为辄阻，贫贱天折，必居其一”显然，这里作者认为，只有五代徐子平根据出生年月日时所立的“四柱”推算法，才是符合科学而合理可行的,"不属于金木之质为土,亦即五行秉赋而成也光热为火,人之一身由四大和合而成,人之秉受不同,他是这样分析的",404
1,56,反是则不永其年，或所为辄阻，贫贱天折，必居其一”显然，这里作者认为，只有五代徐子平根据出生年月日时所立的“四柱”推算法，才是符合科学而合理可行的那末，“凡人脱离母体之时”的年月日时的天干地支又是怎样和阴阳五行配合挂钩的呢先说阴阳干支和阴阳的配合比较简单，不比干支和五行配合那样来得复杂多变具体划分是，根据阳数奇单而阴数偶双的原则，十个天干和十二地支里，凡是逢单的都属阳，逢双的都属阴这可用下面的图表加以表示：天干地支阳甲丙戊庚壬子寅辰午申戌阴乙丁己辛癸丑卯已未酉亥再说五行在十天干中，五行的分配是甲乙属木，丙丁属火，戊已属土，庚辛属金，壬癸属水在十二地支中，五行的分配是寅卯辰属木，巳午未属火，辰戌丑未属土，申酉戌属金，亥子丑属水现列表如下，看起来可方便清楚些天干地支木甲乙寅卯辰火丙丁巳午未土戊己辰戌丑未金庚辛申西戌永壬癸亥子丑这里，天干的五行要比地支的强些，再加上干支的阴阳不同，因此同样是木，可又是不全相同的比如天干的甲乙木和地支的寅卯木不同，而同是天干的甲乙木，因为甲是阳木，属于栋梁之木，乙是阴木，属于花,"不比干支和五行配合那样来得复杂多变具体划分是,丙丁属火,五行的分配是寅卯辰属木,五行的分配是甲乙属木,亥子丑属水现列表如下",457
1,57,西戌永壬癸亥子丑这里，天干的五行要比地支的强些，再加上干支的阴阳不同，因此同样是木，可又是不全相同的比如天干的甲乙木和地支的寅卯木不同，而同是天干的甲乙木，因为甲是阳木，属于栋梁之木，乙是阴木，属于花果之木，所以也有着一定的区别对于这种五行在天干上的阴阳大小不同，古人大致有这样一种说法：甲木栋梁之木乙木花果之本丙火太阳之火丁火灯烛之火戊土城墙之土已土田园之土庚金斧钺之金辛金首饰之金壬水江河之水癸水雨露之水,"古人大致有这样一种说法,属于花果之木,所以也有着一定的区别对于这种五行在天干上的阴阳大小不同,甲木栋梁之木乙木花果之本丙火太阳之火丁火灯烛之火戊土城墙之土已土田园之土庚金斧钺之金辛金首饰之金壬水江河之水癸水雨露之水,西戌永壬癸亥子丑这里",204
1,58,壬水江河之水癸水雨露之水然而对于这种说法，清代命理学家任铁樵却力辟其谬说：“夫十干之气，以先天言之，故一原同出，以后天言之，亦一气相包甲乙一木也，丙丁一火也，戊己一土也，庚辛一金也，壬癸一水也即分别所用，不过阳刚阴柔，阳健阴顺而已，窃怪命家作为歌赋，比拟失伦，竟以甲木为梁栋，乙木为花果，丙作太阳，丁作灯烛，戏作城墙，已作田园，庚作顽铁，辛作珠玉，壬作江河，癸为雨露，相沿已久，牢不可破用之论命，诚大谬也如谓甲为无根死木，乙为有根活木，同是本而分生死，岂阳木独禀死气，阴木独禀生气乎又谓活木畏水泛，死木不畏水泛，岂活木遇水且漂，而枯槎遇水反定乎论断诸干，如此之类，不一而足，当尽辟之，以绝将来之谬”从地支来说，寅卯辰虽说同样是木，但寅是初生之木，卯是极盛之木，辰是渐衰之木同样，从火来说，已是初生之火，午是极盛之火，未是渐衰之火；从金来说，申是初生之金，酉是极盛之金，戌是渐衰之金；从水来说，亥是初生之水，子是极盛之水，丑是渐衰之水至于辰戌丑未四季，非但有属土之称，并且另外还有着四库的说法,"丁作灯烛,不一而足,不过阳刚阴柔,丙丁一火也,丙作太阳",445
1,59,金来说，申是初生之金，酉是极盛之金，戌是渐衰之金；从水来说，亥是初生之水，子是极盛之水，丑是渐衰之水至于辰戌丑未四季，非但有属土之称，并且另外还有着四库的说法其中“丑为金库，生亥子而克寅卯；辰为水库，生寅卯而克巳午；未为木库，生巳午而受金克；戌为火库，克申金而受水制”三命通会卷五正因为这样，辰戌丑未又称杂气关于“寄旺于四季”，是指土寄旺于季春季夏季秋季冬一年四季的最后一个月说的，也就是说，土寄旺于春天的三月，夏天的六月，秋天的九月，冬天的十二月比较复杂的是，地支的五行不象天干那样，甲木就是甲木，丙火就是丙火，而是在一定程度上除了本气，还包含着一个或几个天干的五行成分在内比如寅支，里面除了含有本气天干甲木，还兼有着丙火和戊土的成分在内所谓本气，就是每一地支中所藏足以代表自己性质的一个天干在十二地支的本气中，寅的本气是甲木，卯的本气是乙木，辰的本气是戊土，已的本气是丙火，午的本气是丁火，未的本气是己土，申的本气是庚金，酉的本气是辛金，戌的本气是戊土，亥的本气是壬水，子的本气是癸水，丑的本气是已土对于地支所藏本气和其他天干，另有古歌一首道：子官癸水在其中，丑癸辛金已土同寅宫甲木秉丙戊，卯宫乙木独相逢辰藏乙戊三分癸，已中庚金丙戊丛,"三命通会卷五正因为这样,丑为金库,丑癸辛金已土同寅宫甲木秉丙戊,丑的本气是已土对于地支所藏本气和其他天干,丙火就是丙火",519
2,60,寅宫甲木秉丙戊，卯宫乙木独相逢辰藏乙戊三分癸，已中庚金丙戊丛午官丁火并己土，未官乙已丁共宗申位庚金壬水戊，酉官辛字独丰隆戌宫辛金及丁戊，亥藏壬甲是真踪为了清晰起见，现将十二地支所含天干五行列成表格：地支子丑寅卯辰已午未申酉戌亥所含天干五行癸水已土辛金癸水甲木丙火戊土乙木乙木戊土癸水丙火戊土庚金丁火已土乙木丁火已土戊土庚金壬水辛金丁火戊土辛金壬水甲木除了天干地支和五行的这种正规配合，还有一种把六十甲子和五音十二律结合起来，其中一律含五音，总数共为六十的“纳音五行”对此，古歌有云：甲子乙丑海中金，丙寅丁卯炉中火，戊辰已巳大林木，庚午辛未路旁土，壬申癸酉剑锋金，甲戌乙亥山头火，丙子丁丑涧下水，戊寅已卯城头土，庚辰辛巳白腊金，壬午癸未杨柳木，甲申乙酉泉中水，丙戌丁亥屋上土，戊子已丑霹雳火，庚寅辛卯松柏木，壬辰癸已长流水，甲午乙未沙中金，丙申丁酉山下火，戊戌已亥平地术，庚子辛丑壁上土，壬寅癸卵金落金，甲辰乙巳复灯火，丙午丁未天河水，戊申已酉大驿土，庚戌辛亥钗钏金，壬子癸丑桑柘木，甲寅乙卵大溪水，丙辰丁巴沙中土，戊午已未天上火，庚申辛酉石榴木，壬戌癸亥大海水对于这种“纳音五行”的宜忌，三命通会有着较为详细的分析这里可以明显看出的是，五行的花头比起阴阳来，真是复杂难弄得多了但是过去学算命的为了混口饭吃，只要咬紧牙关硬挺一下，也就闯过去了关于正五行和纳音之间的关系，徐子平专用正五行，后来因为用正五行算常常与实际有所出入，于是便用纳音五行作为补充因为这个原因，所以两者之间的关系可以把它看作是五行为经，纳音为纬,"纳音五行,三命通会有着较为详细的分析这里可以明显看出的是,丙午丁未天河水,丙子丁丑涧下水,丙寅丁卯炉中火",656
2,61,行和纳音之间的关系，徐子平专用正五行，后来因为用正五行算常常与实际有所出入，于是便用纳音五行作为补充因为这个原因，所以两者之间的关系可以把它看作是五行为经，纳音为纬正如命理探原所说的那样：“大概看日元之强弱，定用神之得失，皆以正五行为主若欲补偏补弊，酌盈济虚，又当参看年月日时之纳音”歿甲乙第四节五行和四时五方五行观念，是中国算命术中最为关键核心的观念，但它们在使用时，却并不是孤立的，在很大程度上要和一年的春夏秋冬四时，以及方位的东南西北中五方紧密结合起来，通盘考虑，才能过细入微这原因主要是因为，五行在一年四季和方位的定向当中，各自有着它们所旺的季节和所主的方向，现在我们且看下表：五行所旺的四季所主的方位天干地支木春东甲乙寅卯辰火夏南丙丁已午未金秋西庚辛申酉戌水冬北壬癸亥子丑土旺于四季中戊己辰戌丑未表里土旺于四季的“四季”，和春夏秋冬的四季解释不同这里的“季”，原是“末”的意思所谓“四季”，指的就是四个季度的最后一个月比如春天三个月，可依次分别称作孟春仲春季春；夏天三个月，可分别称作孟夏仲夏季夏；秋天三个月，可分别称作孟秋仲秋季秋；冬天三个月，可分别称作孟冬仲冬季冬对于“土旺于四季”，前人又有说成是“土寄旺于四季”，也就是寄旺于立春立夏立秋立冬“四立”前各18天的如此则春木72天，夏火72天，四季土72天，秋金72天，冬水72天，平分秋色，合计一年360天关于五行和四时的联系，前人另有一种十二月支中所藏天干五行，各分日用事的“司令”说法,"四季,也就是寄旺于立春立夏立秋立冬,五行在一年四季和方位的定向当中,五行所旺的四季所主的方位天干地支木春东甲乙寅卯辰火夏南丙丁已午未金秋西庚辛申酉戌水冬北壬癸亥子丑土旺于四季中戊己辰戌丑未表里土旺于四季的,以及方位的东南西北中五方紧密结合起来",627
